Date,Open,High,Low,Close,Adj Close,Volume
08-03-2023,23.48699951171875,24.200000762939453,23.423999786376953,24.180999755859375,24.169191360473633,513573000
09-03-2023,24.174999237060547,24.45400047302246,23.382999420166016,23.43600082397461,23.424558639526367,501257000
10-03-2023,23.409000396728516,23.62700080871582,22.72599983215332,22.96500015258789,22.953784942626953,474866000
13-03-2023,22.75200080871582,23.29800033569336,22.297000885009766,22.965999603271484,22.954782485961914,421890000
14-03-2023,23.496000289916992,24.21899986,23.459999084472656,24.062999725341797,24.051250457763672,474910000
15-03-2023,23.76099967956543,24.285999298095703,23.360000610351562,24.22800064086914,24.216171264648438,524486000
16-03-2023,24.027000427246094,25.58799934387207,23.893999099731445,25.541000366210938,25.528532028198242,583253000
17-03-2023,25.98200035095215,26.39900016784668,25.667999267578125,25.725000381469727,25.712438583374023,848547000
20-03-2023,25.614999771118164,26.02400016784668,25.12999916,25.899999618530273,25.887353897094727,432747000
21-03-2023,26.18000030517578,26.392000198364258,25.381000518798828,26.198999404907227,26.186206817626953,547408000
22-03-2023,26.424999237060547,27.589000701904297,26.23699951171875,26.468000411987305,26.455076217651367,797295000
23-03-2023,27.114999771118164,27.499000549316406,26.690000534057617,27.19099998474121,27.177724838256836,564889000
24-03-2023,27.03100014,27.16699981689453,26.354999542236328,26.77899932861328,26.765926361083984,454920000
27-03-2023,26.836999893188477,27,26.364999771118164,26.53100014,26.518047332763672,361026000
28-03-2023,26.44700050354004,26.51300048828125,25.850000381469727,26.40999984741211,26.39710807800293,356104000
29-03-2023,26.825000762939453,27.077999114990234,26.597000122070312,26.983999252319336,26.970821380615234,393694000
30-03-2023,27.229000091552734,27.499000549316406,27.101999282836914,27.382999420166016,27.369630813598633,364516000
31-03-2023,27.139999389648438,27.833999633789062,27.104999542236328,27.777000427246094,27.763437271118164,433933000
03-04-2023,27.509000778198242,28,27.336000442504883,27.96500015258789,27.951345443725586,398716000
04-04-2023,27.965999603271484,28,27.30699920654297,27.452999114990234,27.43959617614746,368592000
05-04-2023,26.82900047302246,26.99799919128418,26.395000457763672,26.881000518798828,26.867876052856445,515015000
06-04-2023,26.583999633789062,27.079999923706055,26.427000045776367,27.03700065612793,27.023801803588867,397654000
10-04-2023,26.822999954223633,27.621000289916992,26.66900062561035,27.57900047302246,27.565534591674805,395279000
11-04-2023,27.724000930786133,27.790000915527344,27.125999450683594,27.16900062561035,27.155736923217773,314378000
12-04-2023,27.37000084,27.468000411987305,26.447999954223633,26.49500084,26.482067108154297,446259000
13-04-2023,26.733999252319336,26.886999130249023,26.32900047302246,26.46299934387207,26.450077056884766,353615000
14-04-2023,26.503999710083008,26.882999420166016,26.219999313354492,26.757999420166016,26.744935989379883,395660000
17-04-2023,26.565000534057617,27.006000518798828,26.433000564575195,27.00200080871582,26.988815307617188,321471000
18-04-2023,27.533000946044922,28.110000610351562,27.35700035095215,27.66699981689453,27.653491973876953,604812000
19-04-2023,27.361000061035156,28,27.23200035095215,27.930999755859375,27.91736412,358660000
20-04-2023,27.67099952697754,28.030000686645508,27,27.104000091552734,27.090768814086914,427713000
21-04-2023,26.95199966430664,27.183000564575195,26.722000122070312,27.118999481201172,27.105758666992188,345103000
24-04-2023,27.01300048828125,27.365999221801758,26.67099952697754,27.04199981689453,27.028797149658203,339282000
25-04-2023,27.077999114990234,27.246999740600586,26.225000381469727,26.240999221801758,26.228185653686523,378527000
26-04-2023,27.00200080871582,27.329999923706055,26.704999923706055,26.95599937438965,26.94283676147461,406337000
27-04-2023,27.363000869750977,27.49500084,26.625,27.22599983215332,27.21270751953125,377161000
28-04-2023,27.225000381469727,27.757999420166016,27.070999145507812,27.749000549316406,27.735454559326172,292216000
01-05-2023,27.84000015258789,29.058000564575195,27.780000686645508,28.90999984741211,28.895885467529297,570329000
02-05-2023,28.68000030517578,28.836000442504883,28.08300018310547,28.209999084472656,28.196226119995117,402730000
03-05-2023,27.84000015258789,28.367000579833984,27.472000122070312,27.802000045776367,27.78842544555664,383387000
04-05-2023,27.650999069213867,27.858999252319336,27.239999771118164,27.562000274658203,27.54854393005371,321850000
05-05-2023,27.826000213623047,28.75499916,27.731000900268555,28.68000030517578,28.665996551513672,361494000
08-05-2023,28.52199935913086,29.219999313354492,28.350000381469727,29.150999069213867,29.136764526367188,344979000
09-05-2023,28.89900016784668,28.972999572753906,28.450000762939453,28.570999145507812,28.55704689025879,314869000
10-05-2023,29.00499916,29.113000869750977,28.461000442504883,28.885000228881836,28.870899200439453,369350000
11-05-2023,28.895999908447266,28.950000762939453,28.246000289916992,28.577999114990234,28.56404685974121,322149000
12-05-2023,28.52899932861328,28.780000686645508,28.04599952697754,28.34000015258789,28.326162338256836,274222000
15-05-2023,28.507999420166016,28.96899986,28.152000427246094,28.952999114990234,28.93886375427246,293926000
16-05-2023,28.840999603271484,29.87000084,28.832000732421875,29.21299934387207,29.19873809814453,449405000
17-05-2023,29.583999633789062,30.198999404907227,29.43000030517578,30.17799949645996,30.163265228271484,432535000
18-05-2023,30.40999984741211,31.827999114990234,30.31999969482422,31.67799949645996,31.662532806396484,748725000
19-05-2023,31.535999298095703,31.579999923706055,30.916000366210938,31.263999938964844,31.248733520507812,473908000
22-05-2023,30.900999069213867,31.520000457763672,30.68000030517578,31.176000595092773,31.160778045654297,372000000
23-05-2023,31,31.288000106811523,30.631000518798828,30.687999725341797,30.673015594482422,356253000
24-05-2023,30.209999084472656,30.60700035095215,29.805999755859375,30.538000106811523,30.523090362548828,721419000
25-05-2023,38.52299880981445,39.47999954223633,36.63499832,37.97999954223633,37.961456298828125,1543911000
26-05-2023,37.88999938964844,39.16999816894531,37.54999923706055,38.94599914550781,38.92698287963867,714397000
30-05-2023,40.595001220703125,41.93799973,39.94900131225586,40.111000061035156,40.09141922,923401000
31-05-2023,39.487998962402344,40.29499816894531,37.821998596191406,37.83399963378906,37.815528869628906,1002580000
01-06-2023,38.48899841308594,40.04999923706055,38.34000015258789,39.77000045776367,39.75057601928711,635873000
02-06-2023,40.09700012207031,40.5,39.05799865722656,39.32699966430664,39.307796478271484,482731000
05-06-2023,38.909000396728516,39.564998626708984,38.707000732421875,39.17100143432617,39.15187454223633,396094000
06-06-2023,38.83000183105469,39.15999984741211,38.14799880981445,38.65399932861328,38.635128021240234,388729000
07-06-2023,38.915000915527344,39.499000549316406,37.35599899291992,37.474998474121094,37.460575103759766,511998000
08-06-2023,37.72399902,38.86399841308594,37.505001068115234,38.50999832,38.495182037353516,417772000
09-06-2023,39.03699875,39.71099853515625,38.56700134277344,38.77000045776367,38.75507736206055,427717000
12-06-2023,39.20000076293945,39.529998779296875,38.61800003051758,39.481998443603516,39.46680832,388701000
13-06-2023,40.18600082397461,41.10100173950195,39.74000168,41.02199935913086,41.00621414,613208000
14-06-2023,40.82400131225586,43,40.551998138427734,42.99700164794922,42.98045731,740465000
15-06-2023,42.60200119018555,43.28900146484375,42.14699935913086,42.65299987792969,42.63658905029297,568622000
16-06-2023,43.45000076293945,43.72100067138672,42.6609993,42.69200134277344,42.67557144165039,655709000
20-06-2023,42.99800109863281,43.99000168,42.67399978637695,43.80799865722656,43.7911377,451153000
21-06-2023,43.500999450683594,43.61500168,42.08000183105469,43.04499816894531,43.02843475341797,551603000
22-06-2023,42.25299835205078,43.42599868774414,42.23400115966797,43.025001525878906,43.00844192504883,417737000
23-06-2023,42.4640007,42.808998107910156,42.01499938964844,42.20899963378906,42.19275665283203,358140000
26-06-2023,42.46099853515625,42.763999938964844,40.099998474121094,40.63199996948242,40.616363525390625,594322000
27-06-2023,40.79899978637695,41.939998626708984,40.448001861572266,41.875999450683594,41.859886169433594,462175000
28-06-2023,40.65999984741211,41.845001220703125,40.518001556396484,41.117000579833984,41.101173400878906,582639000
29-06-2023,41.55799865722656,41.599998474121094,40.599998474121094,40.821998596191406,40.80628967285156,380514000
30-06-2023,41.68000030517578,42.54999923706055,41.500999450683594,42.301998138427734,42.28572082519531,501148000
03-07-2023,42.516998291015625,42.89799880981445,42.20199966430664,42.41299819946289,42.39667892456055,198209000
05-07-2023,42.13499832,43.176998138427734,42.084999084472656,42.31700134277344,42.300716400146484,323618000
06-07-2023,41.84400177001953,42.17900085449219,41.34600067138672,42.10300064086914,42.08679962158203,303582000
07-07-2023,42.321998596191406,43.2140007,42.18000030517578,42.50299835205078,42.486637115478516,355881000
10-07-2023,42.65700149536133,42.81100082397461,41.64899826049805,42.18000030517578,42.16376495361328,353908000
11-07-2023,42.48099899291992,42.757999420166016,42.06700134277344,42.404998779296875,42.38868332,298244000
12-07-2023,43.03300094604492,43.935001373291016,42.777000427246094,43.902000427246094,43.88510513305664,481277000
13-07-2023,44.518001556396484,46.154998779296875,44.492000579833984,45.97700119018555,45.95930480957031,478204000
14-07-2023,46.58300018310547,48.08800125,45.060001373291016,45.46900177001953,45.45150375366211,772075000
17-07-2023,46.28900146484375,46.49599838256836,45.262001037597656,46.46099853515625,46.443119049072266,510488000
18-07-2023,46.70100021362305,47.895999908447266,45.73400115966797,47.49399948120117,47.47572326660156,569164000
19-07-2023,47.4640007,47.81800079345703,46.742000579833984,47.07699966430664,47.05888748168945,427502000
20-07-2023,46.50699996948242,47.08700180053711,45.06200027,45.52000045776367,45.502479553222656,537865000
21-07-2023,45.78799819946289,45.86600112915039,44.099998474121094,44.308998107910156,44.29194641113281,963769000
24-07-2023,44.73099899291992,45.10900115966797,44.040000915527344,44.61199951171875,44.59483719,382516000
25-07-2023,44.941001892089844,46.18299865722656,44.92300033569336,45.67900085449219,45.66142272949219,348081000
26-07-2023,46.020999908447266,46.053001403808594,44.630001068115234,45.45199966430664,45.43450927734375,364237000
27-07-2023,46.51900100708008,47.39500045776367,45.75,45.900001525878906,45.88233947753906,455976000
28-07-2023,46.667999267578125,47.027000427246094,46.38100051879883,46.75,46.73201370239258,331194000
31-07-2023,46.75400161743164,47.130001068115234,46.50600051879883,46.729000091552734,46.71101379394531,251055000
01-08-2023,46.459999084472656,46.900001525878906,46.027000427246094,46.50699996948242,46.48910140991211,237858000
02-08-2023,45.83100128173828,45.84000015258789,43.387001037597656,44.26900100708008,44.25196457,530142000
03-08-2023,43.79999923706055,45.11800003051758,43.79999923706055,44.51499938964844,44.49787139892578,324176000
04-08-2023,44.98500061035156,45.641998291015625,44.393001556396484,44.68000030517578,44.662803649902344,362666000
07-08-2023,45.111000061035156,45.540000915527344,44.56299973,45.41699981689453,45.39952087402344,322154000
08-08-2023,44.85300064086914,45.242000579833984,44.055999755859375,44.66400146484375,44.646820068359375,353843000
09-08-2023,44.27399826049805,44.31200027,42.13399887084961,42.55400085449219,42.53762435913086,586449000
10-08-2023,42.15999984741211,43.57400131225586,41.834999084472656,42.38800048828125,42.37169266,492705000
11-08-2023,41.750999450683594,42.018001556396484,40.638999938964844,40.85499954223633,40.83927917480469,533085000
14-08-2023,40.486000061035156,43.79999923706055,40.31100082397461,43.75299835205078,43.73616027832031,690286000
15-08-2023,44.560001373291016,45.268001556396484,43.709999084472656,43.939998626708984,43.92308807373047,676512000
16-08-2023,44.52000045776367,44.67499923706055,43.40599822998047,43.486000061035156,43.46926498413086,527451000
17-08-2023,43.970001220703125,44.06200027,43.000999450683594,43.34400177001953,43.32732009887695,452395000
18-08-2023,42.63499832,43.577999114990234,41.65999984741211,43.29899978637695,43.28233719,583768000
21-08-2023,44.49399948120117,47.064998626708984,44.22200012207031,46.96699905395508,46.94892883300781,692573000
22-08-2023,48.13499832,48.18700027,45.33300018310547,45.667999267578125,45.65042495727539,755293000
23-08-2023,45.86600112915039,47.20000076293945,45.20800018310547,47.11600112915039,47.09787368774414,779046000
24-08-2023,50.215999603271484,50.26599884033203,47.159000396728516,47.16299819946289,47.14485168457031,1156044000
25-08-2023,47.012001037597656,47.80500030517578,45.02399826049805,46.018001556396484,46.00028991699219,925341000
28-08-2023,46.481998443603516,46.97999954223633,44.88800048828125,46.834999084472656,46.816978454589844,685192000
29-08-2023,46.66600036621094,49.08100128173828,46.39099884033203,48.784000396728516,48.765228271484375,701397000
30-08-2023,49.04399871826172,49.926998138427734,48.42499923706055,49.263999938964844,49.24504470825195,735206000
31-08-2023,49.380001068115234,49.74399948120117,48.95800018310547,49.35499954223633,49.33600616455078,528570000
01-09-2023,49.762001037597656,49.79999923706055,48.141998291015625,48.50899887084961,48.490333557128906,463830000
05-09-2023,48.222999572753906,48.85100173950195,47.86000061035156,48.54800033569336,48.529319763183594,382653000
06-09-2023,48.441001892089844,48.54899978637695,46.58000183105469,47.06100082397461,47.04676437,468670000
07-09-2023,45.525001525878906,46.34400177001953,45.152000427246094,46.24100112915039,46.227012634277344,433330000
08-09-2023,45.94200134277344,46.60599899291992,45.270999908447266,45.571998596191406,45.55821609,473069000
11-09-2023,46.14799880981445,46.16299819946289,44.31200027,45.178001403808594,45.164337158203125,473966000
12-09-2023,44.737998962402344,45.67300033569336,44.53099822998047,44.869998931884766,44.85642623901367,349256000
13-09-2023,44.599998474121094,45.93000030517578,44.50299835205078,45.48500061035156,45.47124481201172,398355000
14-09-2023,45.95000076293945,45.98699951171875,45.13100051879883,45.58100128173828,45.56721878051758,370097000
15-09-2023,45.340999603271484,45.59899902,43.80799865722656,43.900001525878906,43.886722564697266,506831000
18-09-2023,42.74800109863281,44.242000579833984,42,43.965999603271484,43.952701568603516,500271000
19-09-2023,43.83300018310547,43.965999603271484,43.00199890136719,43.52000045776367,43.50683594,373064000
20-09-2023,43.599998474121094,43.90299987792969,42.222999572753906,42.23899841308594,42.226226806640625,367108000
21-09-2023,41.58300018310547,42.099998474121094,40.97999954223633,41.016998291015625,41.00459289550781,450736000
22-09-2023,41.571998596191406,42.11500168,41.23099899291992,41.61000061035156,41.59741211,479236000
25-09-2023,41.590999603271484,42.5359993,41.176998138427734,42.22200012207031,42.20922852,419091000
26-09-2023,42.000999450683594,42.81999969482422,41.654998779296875,41.9109993,41.89832305908203,402282000
27-09-2023,42.33000183105469,42.87200164794922,41.62900161743164,42.46799850463867,42.45515441894531,444935000
28-09-2023,42.459999084472656,43.44599914550781,42.11500168,43.0890007,43.075965881347656,424663000
29-09-2023,43.82699966430664,44.14400100708008,43.30699920654297,43.499000549316406,43.485843658447266,397830000
02-10-2023,44.029998779296875,45.17499923706055,43.861000061035156,44.78200149536133,44.768455505371094,433298000
03-10-2023,44.80799865722656,45.130001068115234,43.24599838256836,43.516998291015625,43.50383377075195,470850000
04-10-2023,43.742000579833984,44.143001556396484,43.29199981689453,44.04100036621094,44.02768325805664,361821000
05-10-2023,44.04999923706055,44.900001525878906,43.88800048828125,44.68799973,44.67448425292969,393483000
06-10-2023,44.19300079345703,45.78900146484375,44.02600098,45.762001037597656,45.7481575,434436000
09-10-2023,44.84199905395508,45.60499954223633,44.36800003051758,45.27299880981445,45.25930404663086,409675000
10-10-2023,45.310001373291016,46.25899887084961,45.08800125,45.79800033569336,45.78414535522461,368582000
11-10-2023,46.19599914550781,46.85900115966797,46.04999923706055,46.805999755859375,46.79184341430664,378137000
12-10-2023,46.777000427246094,47.60900115966797,46.33000183105469,46.94499969482422,46.93079758,481325000
13-10-2023,46.959999084472656,47.11600112915039,45.279998779296875,45.46099853515625,45.44724655151367,474115000
16-10-2023,45.06299973,46.224998474121094,44.91199875,46.095001220703125,46.08106231689453,375099000
17-10-2023,44,44.75400161743164,42.47999954223633,43.93799973,43.92470932006836,812333000
18-10-2023,42.590999603271484,43.21900177001953,41.82500076293945,42.19599914550781,42.18323898,627294000
19-10-2023,42.81100082397461,43.297000885009766,41.88199996948242,42.10100173950195,42.08826828,501233000
20-10-2023,41.88999938964844,42.470001220703125,41.077999114990234,41.387001037597656,41.374481201171875,477266000
23-10-2023,41.229000091552734,43.24800109863281,40.94499969482422,42.974998474121094,42.962005615234375,478530000
24-10-2023,43.07699966430664,43.696998596191406,42.691001892089844,43.66299819946289,43.64979172,401463000
25-10-2023,43.39799880981445,43.650001525878906,41.55500030517578,41.77899932861328,41.766361236572266,398379000
26-10-2023,41.85300064086914,42.25600051879883,39.880001068115234,40.32600021362305,40.313804626464844,541001000
27-10-2023,41.130001068115234,41.20600128173828,40.01499938964844,40.5,40.48775100708008,416784000
30-10-2023,41.08700180053711,41.76599884033203,40.48099899291992,41.1609993,41.14854813,388028000
31-10-2023,40.45000076293945,40.87900161743164,39.22999954223633,40.779998779296875,40.76766586303711,517969000
01-11-2023,40.88399887084961,42.38100051879883,40.86899948120117,42.32500076293945,42.31220245361328,437593000
02-11-2023,43.327999114990234,43.88399887084961,42.89400100708008,43.50600051879883,43.49283981323242,409172000
03-11-2023,44.02000045776367,45.308998107910156,43.722999572753906,45.005001068115234,44.991390228271484,424610000
06-11-2023,45.28499984741211,45.935001373291016,44.89899826049805,45.750999450683594,45.73716354370117,400733000
07-11-2023,45.71900177001953,46.21799850463867,45.15800094604492,45.95500183105469,45.941104888916016,343165000
08-11-2023,46.099998474121094,46.867000579833984,45.96799850463867,46.57400131225586,46.559913635253906,346719000
09-11-2023,47.46699905395508,48.22999954223633,46.75,46.95000076293945,46.93579864501953,540496000
10-11-2023,47.5,48.47200012207031,47.28300094604492,48.334999084472656,48.32038116455078,421245000
13-11-2023,48.31999969482422,49.11600112915039,48.09899902,48.619998931884766,48.605289459228516,384136000
14-11-2023,49.68000030517578,49.83399963378906,49.040000915527344,49.65599822998047,49.64097977,416954000
15-11-2023,49.935001373291016,49.959999084472656,48.20000076293945,48.88800048828125,48.87321472167969,475497000
16-11-2023,48.67900085449219,49.525001525878906,48.33000183105469,49.47999954223633,49.46503829956055,339756000
17-11-2023,49.52399826049805,49.71699905395508,49.00699996948242,49.29800033569336,49.2830925,325205000
20-11-2023,49.31200027,50.54800033569336,49.180999755859375,50.409000396728516,50.39375305175781,414120000
21-11-2023,50.125999450683594,50.516998291015625,49.22200012207031,49.944000244140625,49.92889404296875,565747000
22-11-2023,49.85200119018555,50.334999084472656,47.689998626708984,48.715999603271484,48.701263427734375,899420000
24-11-2023,48.470001220703125,48.92100143432617,47.744998931884766,47.77600098,47.76155471801758,294645000
27-11-2023,47.79999923706055,48.529998779296875,47.652000427246094,48.242000579833984,48.22740936279297,395662000
28-11-2023,48.236000061035156,48.323001861572266,47.472999572753906,47.82099914550781,47.80653762817383,401491000
29-11-2023,48.37900161743164,48.762001037597656,47.86000061035156,48.13999938964844,48.12544250488281,382005000
30-11-2023,48.02399826049805,48.11000061035156,46.422000885009766,46.77000045776367,46.75585174560547,526247000
01-12-2023,46.525001525878906,47.20000076293945,46.18700027,46.76499938964844,46.75085449,369317000
04-12-2023,46.07699966430664,46.07699966430664,45.00999832,45.50999832,45.49623107910156,437543000
05-12-2023,45.465999603271484,46.599998474121094,45.270999908447266,46.566001892089844,46.55601119995117,371718000
06-12-2023,47.21500015258789,47.387001037597656,45.41199875,45.50299835205078,45.49323654174805,380590000
07-12-2023,45.70000076293945,46.62900161743164,45.604000091552734,46.59600067138672,46.586002349853516,350823000
08-12-2023,46.595001220703125,47.74100112915039,46.54999923706055,47.50600051879883,47.49580764770508,359224000
11-12-2023,47.49100112915039,47.53099822998047,45.83000183105469,46.62699890136719,46.61699676513672,509728000
12-12-2023,46.04600143432617,47.66600036621094,46.04600143432617,47.65700149536133,47.64677429199219,372387000
13-12-2023,47.62900161743164,48.59400177001953,47.608001708984375,48.08800125,48.07768630981445,447792000
14-12-2023,48.38999938964844,48.66999816894531,47.422000885009766,48.349998474121094,48.339622497558594,391232000
15-12-2023,48.194000244140625,49.40399932861328,48.119998931884766,48.88999938964844,48.87950897216797,479948000
18-12-2023,49.400001525878906,50.43299865722656,49.150001525878906,50.07699966430664,50.066253662109375,412587000
19-12-2023,49.42399978637695,49.70000076293945,48.89500045776367,49.604000091552734,49.59335708618164,464444000
20-12-2023,49.654998779296875,49.999000549316406,48.097999572753906,48.111000061035156,48.10067367553711,397894000
21-12-2023,48.81100082397461,49.095001220703125,48.41899871826172,48.99000168,48.97949219,300425000
22-12-2023,49.19499969482422,49.382999420166016,48.46699905395508,48.83000183105469,48.81952667236328,252507000
26-12-2023,48.96799850463867,49.599998474121094,48.959999084472656,49.27899932861328,49.26842498779297,244200000
27-12-2023,49.51100158691406,49.68000030517578,49.084999084472656,49.41699981689453,49.406394958496094,233648000
28-12-2023,49.643001556396484,49.88399887084961,49.41199875,49.52199935913086,49.511375427246094,246587000
29-12-2023,49.81299973,49.99700164794922,48.750999450683594,49.52199935913086,49.511375427246094,389293000
02-01-2024,49.24399948120117,49.29499816894531,47.595001220703125,48.167999267578125,48.15766525268555,411254000
03-01-2024,47.48500061035156,48.183998107910156,47.31999969482422,47.569000244140625,47.55879211425781,320896000
04-01-2024,47.766998291015625,48.5,47.507999420166016,47.99800109863281,47.98770523071289,306535000
05-01-2024,48.46200180053711,49.547000885009766,48.305999755859375,49.09700012207031,49.086463928222656,415039000
08-01-2024,49.512001037597656,52.275001525878906,49.479000091552734,52.25299835205078,52.24178695678711,642510000
09-01-2024,52.40100098,54.32500076293945,51.689998626708984,53.13999938964844,53.12860107421875,773100000
10-01-2024,53.61600112915039,54.599998474121094,53.48899841308594,54.349998474121094,54.33833694458008,533796000
11-01-2024,54.999000549316406,55.34600067138672,53.560001373291016,54.821998596191406,54.810237884521484,596759000
12-01-2024,54.619998931884766,54.970001220703125,54.33000183105469,54.709999084472656,54.69825744628906,352994000
16-01-2024,55.018001556396484,56.834999084472656,54.900001525878906,56.38199996948242,56.369903564453125,449580000
17-01-2024,56.34700012207031,56.47100067138672,54.74000168,56.053001403808594,56.04097366333008,474394000
18-01-2024,57.25999832,57.599998474121094,56.106998443603516,57.106998443603516,57.094749450683594,491650000
19-01-2024,57.98899841308594,59.5,57.224998474121094,59.49100112915039,59.47823715209961,543501000
22-01-2024,60.04899978637695,60.33100128173828,59.06999969482422,59.65399932861328,59.64120101928711,452955000
23-01-2024,59.56999969482422,59.90999984741211,58.584999084472656,59.87300109863281,59.86015701293945,294654000
24-01-2024,60.30400085449219,62.84899902,59.93799973,61.36199951171875,61.34883499145508,560271000
25-01-2024,62.349998474121094,62.71900177001953,60.849998474121094,61.617000579833984,61.60377502441406,482777000
26-01-2024,60.959999084472656,61.78300094604492,60.573001861572266,61.03099822998047,61.017906188964844,390309000
29-01-2024,61.231998443603516,62.48899841308594,60.90700149536133,62.46500015258789,62.451595306396484,348733000
30-01-2024,62.900001525878906,63.49300003051758,62.25999832,62.77399826049805,62.760528564453125,410735000
31-01-2024,61.439998626708984,62.26900100708008,60.70000076293945,61.527000427246094,61.51379395,453795000
01-02-2024,62.099998474121094,63.191001892089844,61.650001525878906,63.027000427246094,63.01347732543945,369146000
02-02-2024,63.97399902,66.59999847,63.689998626708984,66.16000366210938,66.14580535888672,476578000
05-02-2024,68.22499847,69.49700164794922,67.20500183105469,69.33200073242188,69.31713104248047,680078000
06-02-2024,69.62999725341797,69.75399780273438,66.30000305175781,68.22299957,68.20836639404297,683111000
07-02-2024,68.31900024414062,70.22000122070312,67.59999847,70.09899902,70.08395385742188,495575000
08-02-2024,70.0739975,70.79399871826172,69.45500183105469,69.64099884033203,69.62605285644531,414422000
09-02-2024,70.53299713134766,72.18499755859375,70.21199798583984,72.13300323486328,72.11753082,436637000
12-02-2024,72.59999847,74.61100006103516,71.25,72.24800109863281,72.23249816894531,613710000
13-02-2024,70.40000153,73.44999694824219,69.62000274658203,72.12799835205078,72.11252594,602580000
